timestamp,schema,version,provider,spec,status,origin,ref
2020-04-13T18:29:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,ovh.mybinder.org,
2020-04-13T19:04:00,binderhub.jupyter.org/launch,3,GitHub,GuilhemN/covid-19-tracing-app-modelling/master,success,gke.mybinder.org,
2020-04-13T19:07:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-13T19:21:00,binderhub.jupyter.org/launch,3,GitHub,ClaireDelplancke/covid/master,success,gke.mybinder.org,
2020-04-13T19:22:00,binderhub.jupyter.org/launch,3,GitLab,TIBHannover%2Forkg%2Forkg-covid19-hub/master,success,gesis.mybinder.org,
2020-04-13T19:22:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-13T19:23:00,binderhub.jupyter.org/launch,3,GitHub,ClaireDelplancke/covid/master,success,gke.mybinder.org,
2020-04-13T20:49:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-13T21:00:00,binderhub.jupyter.org/launch,3,GitHub,ketch/covid-blog-posts/master,success,gke.mybinder.org,
2020-04-13T21:13:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T21:18:00,binderhub.jupyter.org/launch,3,GitHub,ymarsaud/covid/master,success,turing.mybinder.org,
2020-04-13T21:18:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T21:22:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T21:26:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T21:27:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T21:30:00,binderhub.jupyter.org/launch,3,GitHub,Robbberto/covid/master,success,gke.mybinder.org,
2020-04-13T21:39:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gke.mybinder.org,
2020-04-13T21:41:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gke.mybinder.org,
2020-04-13T21:50:00,binderhub.jupyter.org/launch,3,GitHub,ymarsaud/covid/master,success,gesis.mybinder.org,
2020-04-13T22:16:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T22:22:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gke.mybinder.org,
2020-04-13T22:26:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T22:31:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-13T22:33:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T22:40:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,ovh.mybinder.org,
2020-04-13T22:44:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gke.mybinder.org,
2020-04-13T22:46:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T22:53:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T22:56:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T22:56:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T22:57:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-13T23:47:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,turing.mybinder.org,
2020-04-13T23:49:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,turing.mybinder.org,
2020-04-14T00:06:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T00:07:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T00:22:00,binderhub.jupyter.org/launch,3,GitHub,covid-19-net/covid-19-community/master,success,gesis.mybinder.org,
2020-04-14T00:37:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,gesis.mybinder.org,
2020-04-14T00:46:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid/master,success,gke.mybinder.org,
2020-04-14T01:30:00,binderhub.jupyter.org/launch,3,GitHub,rtlee/covid.git/master,success,gesis.mybinder.org,
2020-04-14T01:39:00,binderhub.jupyter.org/launch,3,GitHub,mepesh/python-dashboard-covid19/master,success,gke.mybinder.org,
2020-04-14T01:41:00,binderhub.jupyter.org/launch,3,GitHub,mepesh/python-dashboard-covid19/master,success,gke.mybinder.org,
2020-04-14T01:43:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T01:44:00,binderhub.jupyter.org/launch,3,GitHub,willb/covid-vis/develop,success,gesis.mybinder.org,
2020-04-14T01:49:00,binderhub.jupyter.org/launch,3,GitHub,github/covid19-dashboard/master,success,gke.mybinder.org,
2020-04-14T02:02:00,binderhub.jupyter.org/launch,3,GitHub,chekos/k-sys-covid-19-remix/master,success,gesis.mybinder.org,
2020-04-14T02:57:00,binderhub.jupyter.org/launch,3,GitHub,lucasiscovici/covid19/docker,success,gke.mybinder.org,
2020-04-14T03:12:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T03:40:00,binderhub.jupyter.org/launch,3,GitHub,fangohr/coronavirus/master,success,gke.mybinder.org,
2020-04-14T03:41:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T03:55:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,ovh.mybinder.org,
2020-04-14T04:14:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T04:28:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/458dd10b82751aef2a7417729dd33d46d767202e,success,gesis.mybinder.org,
2020-04-14T04:36:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T04:42:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T04:46:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,gesis.mybinder.org,
2020-04-14T04:54:00,binderhub.jupyter.org/launch,3,GitHub,coolviki/corona_analysis/master,success,gesis.mybinder.org,
2020-04-14T05:31:00,binderhub.jupyter.org/launch,3,GitHub,fangohr/coronavirus/master,success,gke.mybinder.org,
2020-04-14T06:09:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T06:13:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,gesis.mybinder.org,
2020-04-14T06:13:00,binderhub.jupyter.org/launch,3,GitLab,acalax%2Fcovid-19-eda-italy/master,success,gke.mybinder.org,
2020-04-14T06:13:00,binderhub.jupyter.org/launch,3,GitHub,gleray/covid19/0c9f6ac1ecf6d941ff322c38fdf4b23bc80b68e8,success,gke.mybinder.org,
2020-04-14T06:15:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T06:35:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T06:48:00,binderhub.jupyter.org/launch,3,GitHub,fangohr/coronavirus-2020/master,success,gke.mybinder.org,
2020-04-14T07:07:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,gesis.mybinder.org,
2020-04-14T07:30:00,binderhub.jupyter.org/launch,3,GitHub,fangohr/coronavirus/master,success,gke.mybinder.org,
2020-04-14T07:39:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T07:39:00,binderhub.jupyter.org/launch,3,GitHub,fangohr/coronavirus/master,success,gke.mybinder.org,
2020-04-14T07:41:00,binderhub.jupyter.org/launch,3,GitHub,fangohr/coronavirus-2020/master,success,gke.mybinder.org,
2020-04-14T07:47:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,gesis.mybinder.org,
2020-04-14T07:50:00,binderhub.jupyter.org/launch,3,GitHub,hdrake/covid-environmental-factors/master,success,gke.mybinder.org,
2020-04-14T07:52:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,turing.mybinder.org,
2020-04-14T07:58:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T08:15:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T08:49:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,gesis.mybinder.org,
2020-04-14T08:57:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T09:00:00,binderhub.jupyter.org/launch,3,GitHub,mfreeborn/coronavirus-tracker/18bad75c1a26d3cc40c4d650867ad00dbe6a7322,success,gke.mybinder.org,
2020-04-14T09:03:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T09:10:00,binderhub.jupyter.org/launch,3,GitHub,Robbberto/covid/master,success,gke.mybinder.org,
2020-04-14T09:11:00,binderhub.jupyter.org/launch,3,GitLab,TIBHannover%2Forkg%2Forkg-covid19-hub/master,success,gesis.mybinder.org,
2020-04-14T09:12:00,binderhub.jupyter.org/launch,3,GitHub,zsozsoGit/covid-related-forecasting.git/master,success,gesis.mybinder.org,
2020-04-14T09:14:00,binderhub.jupyter.org/launch,3,GitHub,Robbberto/covid/master,success,gke.mybinder.org,
2020-04-14T09:24:00,binderhub.jupyter.org/launch,3,GitHub,Robbberto/covid/master,success,gke.mybinder.org,
2020-04-14T09:33:00,binderhub.jupyter.org/launch,3,GitHub,Robbberto/covid/master,success,gke.mybinder.org,
2020-04-14T09:37:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T09:45:00,binderhub.jupyter.org/launch,3,Git,https%3A%2F%2Fframagit.org%2Fbenjaminpillot%2Fcovid-19/master,success,gke.mybinder.org,
2020-04-14T09:45:00,binderhub.jupyter.org/launch,3,GitHub,gojkovicde/covid-19/ef2e4eaae2c7186ef32565f2af888eac273f18e0,success,gke.mybinder.org,
2020-04-14T09:53:00,binderhub.jupyter.org/launch,3,GitHub,zsozsoGit/covid-related-forecasting.git/master,success,gesis.mybinder.org,
2020-04-14T09:55:00,binderhub.jupyter.org/launch,3,GitHub,GuilhemN/covid-19-tracing-app-modelling/master,success,gke.mybinder.org,
2020-04-14T10:01:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T10:09:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T10:10:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T10:28:00,binderhub.jupyter.org/launch,3,GitHub,GuilhemN/covid-19-tracing-app-modelling/master,success,gke.mybinder.org,
2020-04-14T10:42:00,binderhub.jupyter.org/launch,3,GitHub,gleray/covid19/b686c299db3aa8c5983fe039f26fd8d5f7092742,success,gke.mybinder.org,
2020-04-14T10:52:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T11:04:00,binderhub.jupyter.org/launch,3,GitHub,gleray/covid19/b686c299db3aa8c5983fe039f26fd8d5f7092742,success,gke.mybinder.org,
2020-04-14T11:22:00,binderhub.jupyter.org/launch,3,GitHub,gleray/covid19/b686c299db3aa8c5983fe039f26fd8d5f7092742,success,gke.mybinder.org,
2020-04-14T11:22:00,binderhub.jupyter.org/launch,3,GitHub,asartori86/interactive_covid_plot/master,success,gesis.mybinder.org,
2020-04-14T11:27:00,binderhub.jupyter.org/launch,3,GitHub,asartori86/interactive_covid_plot/master,success,gesis.mybinder.org,
2020-04-14T11:30:00,binderhub.jupyter.org/launch,3,GitHub,asartori86/interactive_covid_plot/master,success,gesis.mybinder.org,
2020-04-14T11:33:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,notebooks.gesis.org,
2020-04-14T11:34:00,binderhub.jupyter.org/launch,3,GitHub,stephanefevrier/covid-19-analysis/master,success,notebooks.gesis.org,
2020-04-14T11:41:00,binderhub.jupyter.org/launch,3,GitHub,tmichela/covid19/master,success,gke.mybinder.org,
2020-04-14T11:44:00,binderhub.jupyter.org/launch,3,GitHub,tmichela/covid19/master,success,gke.mybinder.org,
2020-04-14T11:44:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T12:01:00,binderhub.jupyter.org/launch,3,GitHub,tmichela/covid19/master,success,gke.mybinder.org,
2020-04-14T12:13:00,binderhub.jupyter.org/launch,3,GitHub,fangohr/coronavirus/master,success,gke.mybinder.org,
2020-04-14T12:18:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T12:18:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T12:20:00,binderhub.jupyter.org/launch,3,GitHub,oriyudilevich/corona_study/master,success,gke.mybinder.org,
2020-04-14T12:27:00,binderhub.jupyter.org/launch,3,GitHub,Robbberto/covid/master,success,gke.mybinder.org,
2020-04-14T12:31:00,binderhub.jupyter.org/launch,3,GitHub,Robbberto/covid/master,success,gke.mybinder.org,
2020-04-14T12:39:00,binderhub.jupyter.org/launch,3,GitHub,hdrake/covid-environmental-factors/master,success,gke.mybinder.org,
2020-04-14T13:15:00,binderhub.jupyter.org/launch,3,GitHub,mikofski/covid-19-data/dnvgl-tutorial,success,gesis.mybinder.org,
2020-04-14T13:25:00,binderhub.jupyter.org/launch,3,GitHub,fangohr/coronavirus-2020/master,success,gke.mybinder.org,
2020-04-14T13:33:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T13:48:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T13:52:00,binderhub.jupyter.org/launch,3,GitLab,OpinionatedGeek%2Fcovid-19/master,success,gke.mybinder.org,
2020-04-14T13:55:00,binderhub.jupyter.org/launch,3,GitHub,nikhaldi/covid-notebooks/master,success,gesis.mybinder.org,
2020-04-14T13:57:00,binderhub.jupyter.org/launch,3,GitHub,nikhaldi/covid-notebooks/9534ea8720dc3ed081204001cec497e2174d224b,success,notebooks.gesis.org,
2020-04-14T13:58:00,binderhub.jupyter.org/launch,3,GitLab,acalax%2Fcovid-19-eda-italy/master,success,gke.mybinder.org,
2020-04-14T14:04:00,binderhub.jupyter.org/launch,3,GitLab,acalax%2Fcovid-19-eda-italy/master,success,gke.mybinder.org,
2020-04-14T14:04:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T14:05:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T14:22:00,binderhub.jupyter.org/launch,3,GitHub,nikhaldi/covid-notebooks/master,success,gke.mybinder.org,
2020-04-14T14:56:00,binderhub.jupyter.org/launch,3,GitHub,Robbberto/covid/master,success,gke.mybinder.org,
2020-04-14T15:29:00,binderhub.jupyter.org/launch,3,GitHub,GuilhemN/covid-19-tracing-app-modelling/master,success,gke.mybinder.org,
2020-04-14T15:41:00,binderhub.jupyter.org/launch,3,GitHub,rsignell-usgs/covid-19.git/binder,success,gke.mybinder.org,
2020-04-14T15:52:00,binderhub.jupyter.org/launch,3,GitHub,araman74/jupyter-covid-19/master,success,gke.mybinder.org,
2020-04-14T15:54:00,binderhub.jupyter.org/launch,3,GitHub,nikhaldi/covid-notebooks/master,success,gke.mybinder.org,
2020-04-14T15:56:00,binderhub.jupyter.org/launch,3,GitHub,sgepner/covid-19.git/master,success,ovh.mybinder.org,
2020-04-14T15:57:00,binderhub.jupyter.org/launch,3,GitHub,raaperrotta/covid-binder/master,success,gke.mybinder.org,
2020-04-14T15:57:00,binderhub.jupyter.org/launch,3,GitHub,asartori86/interactive_covid_plot/master,success,gesis.mybinder.org,
2020-04-14T16:06:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T16:10:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T16:20:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T16:28:00,binderhub.jupyter.org/launch,3,GitHub,fangohr/coronavirus-2020/master,success,gke.mybinder.org,
2020-04-14T16:34:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T16:52:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T17:05:00,binderhub.jupyter.org/launch,3,GitHub,raaperrotta/covid-binder/master,success,gke.mybinder.org,
2020-04-14T17:07:00,binderhub.jupyter.org/launch,3,GitHub,rsignell-usgs/covid-19/binder,success,gke.mybinder.org,
2020-04-14T17:12:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gke.mybinder.org,
2020-04-14T17:12:00,binderhub.jupyter.org/launch,3,GitHub,nikhaldi/covid-notebooks/master,success,gke.mybinder.org,
2020-04-14T17:27:00,binderhub.jupyter.org/launch,3,GitLab,acalax%2Fcovid-19-eda-italy/master,success,gke.mybinder.org,
2020-04-14T17:30:00,binderhub.jupyter.org/launch,3,GitHub,ketch/covid-blog-posts/master,success,gke.mybinder.org,
2020-04-14T17:31:00,binderhub.jupyter.org/launch,3,GitHub,ketch/covid-blog-posts/master,success,gke.mybinder.org,
2020-04-14T17:44:00,binderhub.jupyter.org/launch,3,GitLab,acalax%2Fcovid-19-eda-italy/master,success,gke.mybinder.org,
2020-04-14T17:45:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gke.mybinder.org,
2020-04-14T17:52:00,binderhub.jupyter.org/launch,3,GitHub,gakonst/covid-gr/master,success,gke.mybinder.org,
2020-04-14T17:57:00,binderhub.jupyter.org/launch,3,GitHub,ivanmkc/covid19/master,success,gesis.mybinder.org,
2020-04-14T18:08:00,binderhub.jupyter.org/launch,3,GitLab,acalax%2Fcovid-19-eda-italy/master,success,gke.mybinder.org,
2020-04-14T18:09:00,binderhub.jupyter.org/launch,3,GitLab,acalax%2Fcovid-19-eda-italy/master,success,gke.mybinder.org,
2020-04-14T18:09:00,binderhub.jupyter.org/launch,3,GitLab,OpinionatedGeek%2Fcovid-19/master,success,gke.mybinder.org,
2020-04-14T18:16:00,binderhub.jupyter.org/launch,3,GitLab,TIBHannover%2Forkg%2Forkg-covid19-hub/master,success,gesis.mybinder.org,
2020-04-14T18:16:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T18:54:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T18:54:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T19:11:00,binderhub.jupyter.org/launch,3,GitHub,nikhaldi/covid-notebooks/master,success,gesis.mybinder.org,
2020-04-14T19:17:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T19:18:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T19:19:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T19:20:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T19:22:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T19:34:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T19:45:00,binderhub.jupyter.org/launch,3,GitHub,ketch/covid-blog-posts/master,success,gke.mybinder.org,
2020-04-14T19:48:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,turing.mybinder.org,
2020-04-14T19:49:00,binderhub.jupyter.org/launch,3,GitHub,ketch/covid-blog-posts/master,success,gke.mybinder.org,
2020-04-14T19:52:00,binderhub.jupyter.org/launch,3,GitHub,friedrichknuth/covid_dashboard/binder,success,gesis.mybinder.org,
2020-04-14T19:57:00,binderhub.jupyter.org/launch,3,GitHub,DavidBeavan/coronavirus_covid-19/master,success,gesis.mybinder.org,
2020-04-14T20:09:00,binderhub.jupyter.org/launch,3,GitHub,rsignell-usgs/covid-19/binder,success,gke.mybinder.org,
2020-04-14T20:27:00,binderhub.jupyter.org/launch,3,GitHub,DavidBeavan/coronavirus_covid-19/master,success,gesis.mybinder.org,
2020-04-14T20:27:00,binderhub.jupyter.org/launch,3,GitHub,covidclinical/visualization-notebooks/master,success,gesis.mybinder.org,
2020-04-14T20:29:00,binderhub.jupyter.org/launch,3,GitHub,covidclinical/visualization-notebooks/master,success,gesis.mybinder.org,
2020-04-14T20:30:00,binderhub.jupyter.org/launch,3,GitHub,covidclinical/visualization-notebooks/d3b9ee6ac3e5760e76e9ad29ae4ea982f0b2e713,success,notebooks.gesis.org,
2020-04-14T20:34:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T20:35:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gke.mybinder.org,
2020-04-14T21:11:00,binderhub.jupyter.org/launch,3,GitHub,raaperrotta/covid-binder/master,success,gke.mybinder.org,
2020-04-14T21:12:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T21:13:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T21:13:00,binderhub.jupyter.org/launch,3,GitHub,raaperrotta/covid-binder/master,success,gke.mybinder.org,
2020-04-14T21:33:00,binderhub.jupyter.org/launch,3,GitHub,jochym/covid_plots/master,success,gesis.mybinder.org,
2020-04-14T21:43:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-14T21:45:00,binderhub.jupyter.org/launch,3,GitHub,k-sys/covid-19/master,success,gesis.mybinder.org,
2020-04-14T21:53:00,binderhub.jupyter.org/launch,3,GitHub,jochym/covid_plots/master,success,gesis.mybinder.org,
2020-04-14T21:54:00,binderhub.jupyter.org/launch,3,GitHub,RRighart/covid-19/master,success,gesis.mybinder.org,
2020-04-14T21:56:00,binderhub.jupyter.org/launch,3,GitHub,RRighart/covid-19/master,success,gesis.mybinder.org,
2020-04-14T21:58:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gke.mybinder.org,
2020-04-14T21:59:00,binderhub.jupyter.org/launch,3,GitHub,jochym/covid_plots/master,success,gesis.mybinder.org,
2020-04-14T22:01:00,binderhub.jupyter.org/launch,3,GitHub,covid-projections/covid-data-model/master,success,gke.mybinder.org,
2020-04-14T22:16:00,binderhub.jupyter.org/launch,3,GitHub,MarcelloPerathoner/covid-19/master,success,gke.mybinder.org,
2020-04-14T22:36:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-14T22:46:00,binderhub.jupyter.org/launch,3,GitHub,asartori86/interactive_covid_plot/master,success,gesis.mybinder.org,
2020-04-14T23:06:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-14T23:29:00,binderhub.jupyter.org/launch,3,GitHub,Robbberto/covid/master,success,gke.mybinder.org,
2020-04-14T23:53:00,binderhub.jupyter.org/launch,3,GitHub,k-sys/covid-19/master,success,gesis.mybinder.org,
2020-04-15T00:14:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-15T00:19:00,binderhub.jupyter.org/launch,3,GitHub,k-sys/covid-19/master,success,gesis.mybinder.org,
2020-04-15T00:23:00,binderhub.jupyter.org/launch,3,GitHub,openZH/covid_19/master,success,gke.mybinder.org,
2020-04-15T00:23:00,binderhub.jupyter.org/launch,3,GitHub,k-sys/covid-19/f9967760ec8a8d14a61f250a57e006c6d30edac8,success,notebooks.gesis.org,
2020-04-15T00:24:00,binderhub.jupyter.org/launch,3,GitHub,k-sys/covid-19/f9967760ec8a8d14a61f250a57e006c6d30edac8,success,notebooks.gesis.org,
2020-04-15T00:34:00,binderhub.jupyter.org/launch,3,GitHub,datadesk/california-coronavirus-data/master,success,gesis.mybinder.org,
2020-04-15T01:07:00,binderhub.jupyter.org/launch,3,GitHub,mpanaggio/covid_19_tracking/master,success,gke.mybinder.org,
2020-04-15T01:07:00,binderhub.jupyter.org/launch,3,GitHub,mpanaggio/covid_19_tracking/master,success,gke.mybinder.org,
2020-04-15T02:07:00,binderhub.jupyter.org/launch,3,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success,gesis.mybinder.org,
2020-04-15T02:22:00,binderhub.jupyter.org/launch,3,GitHub,k-sys/covid-19/master,success,gesis.mybinder.org,
2020-04-15T02:23:00,binderhub.jupyter.org/launch,3,GitHub,k-sys/covid-19/master,success,gesis.mybinder.org,
2020-04-15T02:23:00,binderhub.jupyter.org/launch,3,GitHub,k-sys/covid-19/master,success,gesis.mybinder.org,
2020-04-15T03:37:00,binderhub.jupyter.org/launch,3,GitHub,k-sys/covid-19/master,success,gesis.mybinder.org,
