timestamp,schema,version,origin,provider,spec,status
2020-03-26T00:34:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,arminbhy/covid.git/master,success
2020-03-26T00:36:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,chris-rands/biopython-coronavirus/master,success
2020-03-26T01:03:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,github/covid19-dashboard/master,success
2020-03-26T01:17:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T01:22:00,binderhub.jupyter.org/launch,3,ovh.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T01:32:03.811883,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,ketch/covid-blog-posts/master,success
2020-03-26T01:37:05.611297,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,dsoto/simple-covid-models/master,success
2020-03-26T01:40:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,covid-projections/covid-data-model/master,success
2020-03-26T01:54:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T01:59:00,binderhub.jupyter.org/launch,3,turing.mybinder.org,GitHub,pbryan/covid.git/master,success
2020-03-26T02:00:00,binderhub.jupyter.org/launch,3,turing.mybinder.org,GitHub,pbryan/covid.git/master,success
2020-03-26T02:02:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,github/covid19-dashboard/master,success
2020-03-26T02:08:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T02:08:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T02:14:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T02:15:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T02:21:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T02:21:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T02:27:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T02:29:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,github/covid19-dashboard/master,success
2020-03-26T02:31:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T02:55:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,amirw/covid19-notebook.git/master,success
2020-03-26T02:58:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,amirw/covid19-notebook.git/master,success
2020-03-26T02:58:00,binderhub.jupyter.org/launch,3,turing.mybinder.org,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success
2020-03-26T02:59:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T03:04:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T03:06:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T03:06:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T03:09:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,amirw/covid19-notebook.git/master,success
2020-03-26T03:09:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,arminbhy/covid.git/master,success
2020-03-26T03:12:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T03:27:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,cascadia-dev/covid-csv-json/jhu-timeseries,success
2020-03-26T03:30:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,cascadia-dev/covid-csv-json/jhu-timeseries-multidim,success
2020-03-26T03:40:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T03:40:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success
2020-03-26T04:03:55.719806,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T04:16:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,cascadia-dev/covid-csv-json/jhu-timeseries-multidim,success
2020-03-26T04:27:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T04:35:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T04:36:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,cascadia-dev/covid-csv-json/jhu-timeseries-multidim,success
2020-03-26T04:42:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,fangohr/coronavirus-2020/master,success
2020-03-26T04:55:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,cascadia-dev/covid-csv-json/jhu-timeseries,success
2020-03-26T04:59:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,cascadia-dev/covid-csv-json/jhu-timeseries-multidim,success
2020-03-26T05:06:12.327215,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T05:26:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,amirw/covid19-notebook.git/master,success
2020-03-26T05:31:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,amirw/covid19-notebook.git/master,success
2020-03-26T05:42:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T05:42:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T05:45:55.234417,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T05:46:10.326486,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T05:54:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T05:58:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:00:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:01:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:04:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:09:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:09:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:10:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:15:34.074866,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success
2020-03-26T06:18:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:18:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,Git,https%3A%2F%2Fgitlab.com%2Fhilde.tveit.haland%2Fcorona/master,success
2020-03-26T06:27:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:36:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T06:38:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:41:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:53:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:53:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:54:04.157967,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mpanaggio/covid_19_tracking/master,success
2020-03-26T06:54:23.388601,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mpanaggio/covid_19_tracking/master,success
2020-03-26T06:55:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T06:55:00,binderhub.jupyter.org/launch,3,turing.mybinder.org,GitHub,oriyudilevich/corona_study/master,success
2020-03-26T06:56:29.770296,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mpanaggio/covid_19_tracking/master,success
2020-03-26T07:01:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:03:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,jawiv/covid.git/master,success
2020-03-26T07:11:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:11:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:11:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:16:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:16:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:24:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:25:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:26:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:27:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:29:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:30:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:31:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:32:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:33:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:33:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:35:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:36:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:37:08.065527,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,sbl-sdsc/coronavirus-knowledge-graph/master,success
2020-03-26T07:41:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:46:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:47:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:48:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T07:48:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,TomNicholas/coronavirus/master,success
2020-03-26T07:48:03.850154,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,sbl-sdsc/coronavirus-knowledge-graph/master,success
2020-03-26T07:49:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:50:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:54:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T07:54:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T07:54:02.318578,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T07:55:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T08:04:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:05:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:05:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,TomNicholas/coronavirus/master,success
2020-03-26T08:06:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/f79b3901cc627885d5b883d28dba837fabb47423,success
2020-03-26T08:09:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:19:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:22:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:22:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,ketch/covid-blog-posts/master,success
2020-03-26T08:32:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:33:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:42:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,ketch/covid-blog-posts/master,success
2020-03-26T08:45:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T08:49:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,Git,https%3A%2F%2Fgitlab.com%2Fhilde.tveit.haland%2Fcorona/master,success
2020-03-26T08:53:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:54:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:54:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T08:54:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,Git,https%3A%2F%2Fgitlab.com%2Fhilde.tveit.haland%2Fcorona/master,success
2020-03-26T08:59:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,ketch/covid-blog-posts/master,success
2020-03-26T09:03:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:06:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:08:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:12:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,ketch/covid-blog-posts/master,success
2020-03-26T09:13:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:14:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:21:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:21:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,dan0nl/covid19/master,success
2020-03-26T09:23:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,github/covid19-dashboard/master,success
2020-03-26T09:23:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:29:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:29:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:39:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:43:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:44:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:46:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:47:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,dan0nl/covid19/master,success
2020-03-26T09:49:03.608560,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T09:50:00,binderhub.jupyter.org/launch,3,turing.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T09:52:58.534521,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mpanaggio/covid_19_tracking/master,success
2020-03-26T09:56:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T09:56:00,binderhub.jupyter.org/launch,3,ovh.mybinder.org,Git,https%3A%2F%2Fgitlab.com%2Fhilde.tveit.haland%2Fcorona/master,success
2020-03-26T09:58:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:03:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,dan0nl/covid19/master,success
2020-03-26T10:04:40.305002,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,ketch/covid-blog-posts/master,success
2020-03-26T10:04:44.009617,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,ketch/covid-blog-posts/master,success
2020-03-26T10:06:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,dan0nl/covid19/master,success
2020-03-26T10:07:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:08:08.618584,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T10:12:00,binderhub.jupyter.org/launch,3,ovh.mybinder.org,Git,https%3A%2F%2Fgitlab.com%2Fhilde.tveit.haland%2Fcorona/master,success
2020-03-26T10:13:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:14:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:14:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:14:55.306834,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T10:15:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:19:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:19:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:21:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:21:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:24:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:25:44.796629,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T10:32:09.558015,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,ThomasLENNE/nsi_covid19/master,success
2020-03-26T10:35:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:35:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:35:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:37:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:40:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:40:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:43:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:43:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:44:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,avverbiopronome/covid/master,success
2020-03-26T10:45:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,avverbiopronome/covid/master,success
2020-03-26T10:48:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,avverbiopronome/covid/master,success
2020-03-26T10:54:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:55:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T10:59:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/f79b3901cc627885d5b883d28dba837fabb47423,success
2020-03-26T10:59:34.998599,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success
2020-03-26T11:00:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:00:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,avverbiopronome/covid/master,success
2020-03-26T11:06:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,avverbiopronome/covid/master,success
2020-03-26T11:08:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T11:08:00,binderhub.jupyter.org/launch,3,ovh.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T11:09:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:10:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:14:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:14:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:15:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:16:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/f79b3901cc627885d5b883d28dba837fabb47423,success
2020-03-26T11:17:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:25:18.576722,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mpanaggio/covid_19_tracking/master,success
2020-03-26T11:26:00,binderhub.jupyter.org/launch,3,ovh.mybinder.org,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success
2020-03-26T11:37:11.951978,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,ketch/covid-blog-posts/master,success
2020-03-26T11:38:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,dan0nl/covid19/master,success
2020-03-26T11:42:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:43:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:52:03.957069,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mpanaggio/covid_19_tracking/master,success
2020-03-26T11:54:58.145956,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,Migelo/inspector_corona/master,success
2020-03-26T11:55:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T11:58:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:01:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:04:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:05:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:06:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:10:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,twiecki/covid19/master,success
2020-03-26T12:13:23.558526,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success
2020-03-26T12:16:57.686827,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,Migelo/inspector_corona/master,success
2020-03-26T12:25:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success
2020-03-26T12:28:00,binderhub.jupyter.org/launch,3,ovh.mybinder.org,GitHub,mkcor/covid-plots/4ccbc6bb554af0b0c0918a77da73de93a83cb046,success
2020-03-26T12:31:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:33:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:33:00,binderhub.jupyter.org/launch,3,ovh.mybinder.org,GitHub,NirantK/coronaIndia/master,success
2020-03-26T12:39:01.632908,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mpanaggio/covid_19_tracking/master,success
2020-03-26T12:47:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:51:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:52:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:57:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T12:59:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T13:16:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,TomNicholas/coronavirus/master,success
2020-03-26T13:20:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T13:20:46.038223,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,mpanaggio/covid_19_tracking/master,success
2020-03-26T13:25:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitHub,openZH/covid_19/master,success
2020-03-26T13:35:00,binderhub.jupyter.org/launch,3,gke.mybinder.org,GitLab,TIBHannover%2Forkg%2Forkg-covid19-hub/master,success
2020-03-26T13:40:00.139818,binderhub.jupyter.org/launch,3,gesis.mybinder.org,GitHub,andersle/coronamap/master,success
